Endemic_Potential_R0,Endemic_Potential_Duration,Demography_Urban_Rural_Split,Demography_Population_Density,Environmental_Index,Socio_economic_Gini_Index,Socio_economic_Poverty_Rates,Communication_Affordability,Socio_economic_GDP_per_capita,Socio_economic_Employment_Rates,Socio_economic_Education_Levels
3.6897843,5.4170175,0.73408026,378.13937,0.16826016,0.46884707,0.29453957,0.07791194,11499.648,0.6986958,0.8074419
2.3520224,3.6439223,0.4298564,79.569786,0.31260216,0.5213822,0.8622263,0.36206216,5102.0557,0.9168612,0.2924115
1.7388717,14.435083,0.24252605,709.23804,0.10085592,0.6199228,0.86186785,0.079042174,1099.456,0.65852773,0.37623987
15.703209,9.086673,0.5204267,49.91926,0.096392415,0.41756216,0.7866085,0.14478932,5019.518,0.58235633,0.88869125
500.0,7.259554,0.2903094,166.42613,0.4531807,0.42705867,0.60314626,0.24786481,32382.607,0.5921525,0.75728697
2.9176943,5.4929976,0.72417206,268.15414,0.4455535,0.53901565,0.3980886,0.77137226,4770.7144,0.40397602,0.520992
4.403681,4.8053365,0.46638262,223.85606,0.6081599,0.73381084,0.6404406,0.4650914,10925.111,0.77407455,0.92638296
4.963221,4.063428,0.60568815,496.9696,0.056466416,0.20761922,0.9138272,0.5555286,29296.203,0.46925896,0.593279
4.4282856,1.1249764,0.6050913,42.29437,0.29892305,0.7225688,0.43781516,0.41198307,5385.3125,0.48343638,0.16868168
1.1663553,2.8298128,0.2546532,48.310673,0.42601565,0.35962,0.6327973,0.683542,4616.3213,0.6000607,0.10268378
1.3169885,2.872063,0.40253007,557.06555,0.3364867,0.52160037,0.762221,0.466581,10347.483,0.3531313,0.6505957
4.7890887,2.8792753,0.8120186,687.3917,0.7075755,0.79759824,0.18185164,0.32078424,4618.975,0.8663888,0.66872156
4.7546053,3.7690835,0.5274571,609.7685,0.42554438,0.35418525,0.21686949,0.23048808,12211.382,0.31572875,0.21183555
3.2663417,9.162303,0.54806304,476.85025,0.2995492,0.90309095,0.8476912,0.7031726,5305.0947,0.2301008,0.4311872
4.5702252,6.3266263,0.79295874,328.13678,0.6144521,0.6233677,0.6035386,0.5867362,7797.753,0.5286026,0.38360202
3.6611135,5.293289,0.414025,183.73714,0.35297123,0.5191258,0.38303468,0.8023625,4766.5986,0.53541464,0.56949466
2.4260929,4.877944,0.97025,188.95203,0.5030759,0.94917,0.90452033,0.63440496,12048.989,0.9570015,0.7107555
3.3621602,9.2807865,0.36760867,137.17415,0.3854469,0.61655027,0.37960795,0.69168323,6607.221,0.56887466,0.27499413
2.8731756,7.769987,0.36604524,103.42586,0.5224704,0.058961865,0.25284085,0.24300858,14159.605,0.5500334,0.46868628
3.0785112,1.0490274,0.26567578,246.64627,0.29284284,0.5593756,0.72384924,0.34235686,1480.104,0.49641404,0.44178447
196.56743,12.07352,0.5522485,64.34415,0.15943146,0.57922333,0.39024717,0.2976704,2884.9153,0.31611338,0.39096025
12.183392,14.500293,0.5267575,81.70919,0.4994974,0.27050668,0.23097382,0.37927794,3441.0579,0.24273385,0.9249797
2.6449199,4.0789194,0.5485355,456.24738,0.1670344,0.4090837,0.5854106,0.17231378,1015.65576,0.5401301,0.7079847
4.7746344,4.57098,0.8721055,428.9767,0.23411903,0.47921848,0.8649554,0.11767132,2430.9785,0.15591387,0.6003948
1.3783278,4.364108,0.7877125,296.9253,0.5250445,0.23766252,0.6175348,0.03981494,1080.1418,0.555865,0.5566062
183.5178,19.207005,0.7877806,96.30499,0.5717338,0.41296792,0.8184989,0.64611953,976.82635,0.31669503,0.659908
15.265212,16.735817,0.28544733,91.64034,0.44157636,0.16703962,0.52624094,0.9338008,10281.44,0.39788073,0.8033957
4.535287,9.331077,0.45136607,105.73905,0.38784543,0.57808685,0.5882192,0.6508942,12569.674,0.37983862,0.7825158
1.1690148,1.8123835,0.17316778,620.22565,0.4158424,0.82693547,0.51027924,0.31665957,2978.0696,0.6429275,0.858773
192.64795,5.059756,0.3702521,82.42733,0.33374366,0.42347902,0.67258066,0.43443128,9768.869,0.8180807,0.6552506
3.7131567,6.0123906,0.41192764,173.66988,0.2181739,0.22235318,0.035929132,0.555251,16906.525,0.7393215,0.6972185
2.2962167,2.1814091,0.40068987,438.74814,0.023852993,0.650949,0.30651876,0.29553762,6447.873,0.6681623,0.48004925
2.8380656,1.5944847,0.4845545,1295.4993,0.34029326,0.8727715,0.6110455,0.6441738,2163.0176,0.45346007,0.40005192
1.7256387,15.276554,0.5947872,182.78189,0.5469103,0.54910755,0.49752346,0.62490034,8576.161,0.7519596,0.6710892
15.566942,8.027976,0.45848304,841.9747,0.50033927,0.79902714,0.54807585,0.4095793,7850.964,0.88926375,0.26286465
3.3427863,23.119432,0.5656852,297.80945,0.5119427,0.6505484,0.7384635,0.71438295,7377.7993,0.7395549,0.2754176
13.671758,23.58278,0.6636575,118.175575,0.8337159,0.43691453,0.29922304,0.3882669,3109.8315,0.67407805,0.49148697
1.6260545,19.324823,0.49771363,294.82095,0.6459365,0.6464645,0.27776945,0.2003021,8227.726,0.2796345,0.65167755
244.30864,28.661436,0.64358974,44.806328,0.37114328,0.63759995,0.5328667,0.26365274,1157.3839,0.4393732,0.7286854
3.852718,4.5979915,0.32202637,320.6165,0.4501654,0.7420461,0.55814195,0.48830163,3195.4272,0.67530984,0.7996846
2.1282926,4.0536036,0.3658538,98.69388,0.3914994,0.8489182,0.34162787,0.12516993,1277.8326,0.66396374,0.74507
3.5626826,3.937961,0.3890469,209.08827,0.2614396,0.79437786,0.61717623,0.42045903,7051.119,0.43981892,0.39545473
3.0749831,6.382206,0.14322186,63.2142,0.4844648,0.74590456,0.88795036,0.41391864,7218.4966,0.9435925,0.43625572
1.3957255,2.6460347,0.14907774,468.06586,0.19915304,0.72558284,0.54798317,0.2812376,1935.5089,0.72996217,0.33019903
4.046276,2.0343404,0.16297577,165.2291,0.35922104,0.2783877,0.76149607,0.26970804,5350.8174,0.72494256,0.55651385
270.0961,21.257769,0.43034688,303.75824,0.50449437,0.592396,0.6431885,0.42605624,21682.25,0.37187216,0.041896474
3.0482159,4.4556665,0.24529229,88.26571,0.45715648,0.12514967,0.39831653,0.84835505,4871.2627,0.04065398,0.6638032
15.386967,23.790033,0.43283674,519.8865,0.5533848,0.86691827,0.4363046,0.07944497,20636.316,0.98369724,0.17151088
1.5726173,10.753901,0.8344456,315.747,0.7218529,0.8153482,0.39919007,0.21952626,27397.19,0.54124814,0.7925204
4.471522,1.6921849,0.5879287,51.067726,0.53250676,0.8939587,0.31946653,0.56307256,3551.0784,0.47246885,0.40220714
1.5108651,8.819945,0.33177826,591.2142,0.45320585,0.65637815,0.1272024,0.73532754,2002.1019,0.62294155,0.3668584
3.6251724,6.0737143,0.16657214,55.79423,0.29151303,0.50169307,0.43533647,0.8201308,8965.332,0.8801925,0.67001337
2.5266163,6.553438,0.61886543,132.61841,0.41204852,0.9291962,0.5125765,0.11150495,37021.062,0.2584348,0.6254867
3.2378597,7.963424,0.76887083,965.3282,0.6230191,0.60979176,0.8340837,0.66449493,4652.1533,0.7021953,0.5996865
16.171148,15.108061,0.46497265,166.45334,0.64729583,0.90853626,0.46490303,0.4827386,4850.9243,0.87107223,0.757808
4.4106913,1.2808616,0.4630473,490.44113,0.4975352,0.8581775,0.67058665,0.24950448,2765.935,0.2871268,0.6316551
16.8498,14.82999,0.19975999,706.22534,0.5216327,0.45408005,0.48751044,0.45122805,956.8519,0.717611,0.32275587
12.156928,7.8443356,0.3368492,18.328304,0.2910193,0.06767543,0.91755694,0.79176646,6337.617,0.8756254,0.91322803
3.9073772,7.896789,0.31942898,488.35324,0.34318727,0.5127888,0.79753435,0.5581661,8358.06,0.59832716,0.7972632
2.3071792,5.8810477,0.3620004,891.18475,0.9026281,0.1882263,0.85756844,0.54183453,6390.908,0.65693134,0.41521472
4.696406,6.7793436,0.7976844,174.82983,0.58524275,0.75683177,0.6175248,0.38876092,1649.1073,0.14225876,0.69357294
4.207658,7.5168,0.36398295,1053.5021,0.70920265,0.8261176,0.89420104,0.4569111,13817.521,0.29300755,0.93321586
3.7615852,8.006229,0.4952858,156.02261,0.2605924,0.63889027,0.4764268,0.046922013,2971.5005,0.44404244,0.6232716
5.1576047,4.8326306,0.5226557,462.14087,0.75439346,0.45639157,0.50297916,0.41756675,10520.568,0.6794853,0.55310535
4.3972564,5.4264283,0.3093669,1041.4093,0.5937238,0.40720403,0.2512131,0.41128358,43216.676,0.77398294,0.5955694
1.831938,9.299526,0.77757394,83.40835,0.25664443,0.6768316,0.59078735,0.68426985,7474.342,0.15866992,0.6957622
2.0548058,2.3780406,0.66023576,845.215,0.7476104,0.6427712,0.56833583,0.28451023,2671.4812,0.6233893,0.67868763
2.7424486,8.681687,0.4029145,10.0,0.44636878,0.4641108,0.7644456,0.21952727,5383.459,0.24479386,0.43132827
2.1802623,12.562471,0.588712,1213.6171,0.5478949,0.4451766,0.585476,0.5790918,8710.422,0.89868045,0.8185542
321.7892,21.26403,0.74417925,338.52072,0.3148595,0.70836955,0.43041196,0.30894837,3489.694,0.6206609,0.33401415
1.5677776,2.0650887,0.6464631,208.1567,0.6078253,0.5122872,0.67626274,0.5538065,3446.2524,0.32758683,0.34404644
2.6244426,15.824834,0.24770173,305.62305,0.64319915,0.78226936,0.3809122,0.49748355,3989.7764,0.49882203,0.5845585
270.63077,24.010633,0.5241789,450.66168,0.5112728,0.5694042,0.77980053,0.16349758,3517.7244,0.69113743,0.6465461
15.70821,9.312989,0.67169803,480.6098,0.19341286,0.39403808,0.3526552,0.07367465,727.66693,0.28292653,0.9277823
2.267573,3.9114964,0.6149242,125.421844,0.25473773,0.3789348,0.6164223,0.6372266,11232.972,0.2528493,0.5387745
16.7885,9.598816,0.2597962,158.75142,0.30695316,0.34063986,0.6873367,0.60104144,14388.696,0.3504091,0.62674475
4.667238,4.0895047,0.7034383,233.70338,0.43457624,0.85456777,0.43846276,0.5434282,12561.904,0.80612856,0.86533725
4.6948524,4.914412,0.1912727,218.52054,0.7124196,0.59691656,0.819132,0.75124097,1726.2261,0.43891653,0.62920177
3.2874784,4.9838324,0.7436638,133.47798,0.40510222,0.69643676,0.76786596,0.5224592,6464.3135,0.4152284,0.62209225
2.6807134,3.8243773,0.50465405,523.2323,0.81148255,0.58442897,0.8063359,0.7071413,21145.873,0.3796594,0.48542488
2.2719283,6.9700823,0.5443838,146.39714,0.3341769,0.81642264,0.3712184,0.2769637,15344.226,0.9315406,0.7565952
4.4445148,9.125388,0.44399887,519.34576,0.4032092,0.20520839,0.47582152,0.17933252,1338.7316,0.8049884,0.7163357
3.1109424,10.418885,0.2824726,132.26466,0.5007502,0.31542325,0.41035685,0.49191996,5182.452,0.18072973,0.5013781
3.977456,1.5732424,0.7293852,377.33682,0.30512235,0.61552453,0.6846892,0.8201161,5895.7773,0.37354565,0.26658174
2.4770563,10.119011,0.29708102,177.16154,0.5676939,0.6482047,0.1474601,0.77022564,6746.8,0.6165347,0.6225384
4.1117787,1.7569782,0.84039927,350.9898,0.3775769,0.50333947,0.7247401,0.45970267,21462.262,0.28385496,0.67937243
3.6630151,3.721268,0.76234096,235.39304,0.59810334,0.35296226,0.47964633,0.8901825,1095.4202,0.3576947,0.72557956
1.6116794,9.828424,0.8698718,245.12589,0.716728,0.62068814,0.1263716,0.42991397,13376.246,0.5417418,0.65597165
2.16556,7.110463,0.9184323,93.90261,0.5420667,0.76693124,0.7460426,0.27988407,8671.12,0.71771604,0.44608796
15.4060335,22.51231,0.338205,89.7236,0.12902133,0.4968178,0.5025194,0.2676916,24175.94,0.6720712,0.35029924
12.698174,4.9317613,0.4343787,951.6883,0.27951092,0.225711,0.43416107,0.378265,8060.585,0.8746793,0.77439046
12.853416,4.2122483,0.07893423,309.24677,0.63383853,0.6306371,0.56647044,0.46051526,6361.0576,0.90180707,0.4135689
1.652001,7.091854,0.20612876,392.50052,0.4168216,0.2056336,0.44946837,0.47437668,3847.413,0.62282073,0.46224782
12.415296,7.2165785,0.52137744,403.54703,0.5604784,0.35097802,0.57234687,0.4236235,4667.831,0.5812181,0.7271502
2.4992845,8.422504,0.3740261,73.96884,0.5621639,0.83924013,0.77297026,0.17228428,17613.06,0.65567577,0.49752757
2.8496878,9.65099,0.20194678,441.06982,0.52799785,0.4459088,0.4312197,0.32492965,9576.638,0.30850145,0.34502685
14.190649,17.204624,0.7774687,1448.1472,0.41143823,0.44129473,0.7351747,0.3245983,8216.627,0.7806737,0.79957765
1.1574663,4.084504,0.3415265,289.66153,0.38620216,0.30447537,0.3563723,0.31916893,18885.229,0.7037163,0.61741656
5.107621,9.810134,0.7621501,123.85928,0.15679729,0.836865,0.71381783,0.08872576,2118.117,0.46128437,0.20245923
3.2309775,5.5840178,0.26361787,539.0065,0.8839811,0.5569886,0.81503904,0.44278476,11258.929,0.5802717,0.75068706
444.6102,20.517855,0.13245751,763.298,0.62827957,0.26595837,0.88038105,0.40384284,7387.504,0.72439414,0.80949605
12.102901,9.32122,0.037517425,571.00055,0.6675625,0.6897236,0.6423865,0.63380605,3731.2139,0.5882933,0.6187274
1.6072849,2.5524013,0.40392813,178.72688,0.40420935,0.637124,0.6104951,0.8645549,4545.4136,0.43463847,0.24500456
5.346036,9.128763,0.9049416,756.1877,0.5874701,0.70920354,0.6558433,0.07840897,2957.4421,0.30146864,0.843844
1.4410002,2.5999773,0.2688049,1689.4044,0.5386233,0.83526874,0.59172046,0.51199776,18691.72,0.31494802,0.68188983
4.8928304,4.6366124,0.277334,121.04982,0.20111956,0.17016555,0.49967426,0.10946517,7085.15,0.38023868,0.8627196
1.6237192,18.55082,0.63541126,571.0488,0.54351664,0.50071555,0.77392465,0.36539397,3385.6882,0.8688449,0.1636536
5.047057,8.482912,0.6618548,1186.6959,0.16500837,0.5375089,0.5727131,0.16441846,1328.9198,0.40948263,0.93029815
15.45269,10.881799,0.21941048,115.96269,0.28764012,0.102516174,0.25253817,0.736014,7272.815,0.76332057,0.39474073
13.61552,21.95881,0.6961692,421.37402,0.32112715,0.7371907,0.40578514,0.6875455,3624.7676,0.56966925,0.115968205
1.8876095,7.101808,0.28437722,2000.0,0.86052924,0.82550895,0.7922573,0.49014446,26512.865,0.58463246,0.68547624
5.923803,7.564393,0.56745094,323.55783,0.59378463,0.51407206,0.22056077,0.53689414,2365.441,0.47616223,0.5234501
4.6257954,9.140482,0.71468925,163.40675,0.34551084,0.72158533,0.69484544,0.281244,1167.888,0.5127891,0.71557176
2.361361,20.333826,0.5409953,171.68059,0.5078856,0.76603854,0.78224695,0.78297603,7419.2393,0.37251878,0.31242776
4.165116,3.9402862,0.5581478,55.764065,0.33232668,0.25543365,0.7692737,0.35344514,4908.6475,0.32119265,0.8518616
2.7202983,7.223736,0.4470268,289.93015,0.5194418,0.36292708,0.6368204,0.7222737,40522.848,0.8163327,0.9287878
2.2076094,6.480786,0.7634749,191.73224,0.5533427,0.8732257,0.46865073,0.25496948,4979.614,0.18887569,0.80587536
4.1485558,3.3232384,0.26092163,265.84464,0.33324003,0.6706879,0.44960076,0.4324205,13212.886,0.6540407,0.22143316
4.137486,1.5215223,0.2717702,517.0565,0.3178982,0.7505118,0.5096082,0.13066179,13707.293,0.84510213,0.4488998
14.575672,9.027848,0.59821236,1624.5984,0.61651295,0.59591943,0.62676275,0.6396728,6665.6,0.86062974,0.45693323
1.8733952,3.7453144,0.0526822,296.28943,0.5620398,0.1898614,0.73841447,0.14835095,2212.6572,0.7772202,0.55193937
15.514285,11.95225,0.8694779,1293.388,0.5682956,0.6138007,0.7226064,0.16303453,15690.466,0.5421274,0.33521014
3.0519004,9.060792,0.5416226,311.28143,0.45846224,0.38579813,0.676016,0.4523113,6346.845,0.7269603,0.6989531
5.109407,4.3470416,0.22970335,308.91693,0.7059549,0.47319102,0.88807654,0.25202033,8801.184,0.25842533,0.79743344
5.8310137,2.7986367,0.37144426,815.8566,0.91019297,0.29429895,0.21021652,0.23525323,13394.705,0.4986836,0.8934787
4.649818,3.4526951,0.34220666,549.17224,0.4739793,0.708958,0.7623028,0.68334657,6088.641,0.26529077,0.6537273
3.801718,8.268273,0.18235658,318.48486,0.1915786,0.24142906,0.6342158,0.38084847,17147.71,0.49587506,0.7404801
3.2467208,9.47567,0.6924952,395.99875,0.2742654,0.39668813,0.5052319,0.4120585,27874.508,0.34931797,0.32566285
1.7862482,15.80807,0.058922,89.42404,0.1093054,0.11665466,0.66828275,0.771989,12473.394,0.79642123,0.79711676
4.1392407,1.0292046,0.5189696,698.34717,0.57593286,0.6692252,0.39030567,0.32761014,7280.559,0.55347407,0.49284124
4.3121753,6.387998,0.28065315,389.61694,0.80997264,0.8983226,0.5309244,0.78473645,9192.966,0.5615126,0.27550927
4.674926,9.889732,0.25025612,252.48828,0.8649062,0.7341279,0.1671534,0.40589118,11120.377,0.852164,0.9368763
2.0769382,1.3430659,0.9748363,365.33835,0.6489043,0.21260887,0.23837398,0.44275227,32269.525,0.6187058,0.14616899
2.2132761,11.415726,0.9752256,130.46986,0.43549743,0.15633987,0.79959863,0.71596843,17267.29,0.6220203,0.3718949
203.09842,21.31262,0.86667526,504.47217,0.42160505,0.62469965,0.6350012,0.7019666,13882.889,0.4438872,0.6095138
14.369902,11.125628,0.29202533,522.9998,0.31979233,0.12730524,0.40773407,0.5429983,4545.522,0.24349523,0.65355057
3.511849,5.120126,0.61835873,175.61633,0.76003665,0.3938654,0.74088216,0.81739646,120000.0,0.459875,0.15633532
4.1141696,5.4598837,0.20056352,469.24045,0.31469196,0.46832007,0.87249285,0.1177963,16520.994,0.18935029,0.32881132
2.9988608,5.58548,0.8229969,257.10248,0.8122936,0.3418525,0.42954013,0.71967876,4604.224,0.740014,0.73454
4.924056,3.885744,0.38780844,64.97751,0.3348426,0.56271833,0.51742685,0.12003827,2608.6765,0.5438,0.41148314
5.3196645,1.7888714,0.40942028,229.26689,0.52227175,0.48668218,0.6755018,0.06900297,9539.153,0.652584,0.3776725
2.5238163,4.686509,0.046675652,555.9842,0.3974224,0.41516316,0.47307563,0.3906916,10331.634,0.6572978,0.61704546
14.232937,20.702616,0.34819525,987.1174,0.2501044,0.069406636,0.83977586,0.56973857,5287.733,0.47143656,0.49247476
11.186611,14.095725,0.8376954,232.98132,0.54839814,0.25211978,0.33217558,0.08843199,7085.527,0.7677808,0.5189454
1.6653928,15.34013,0.77802956,188.03867,0.5309259,0.47802955,0.385149,0.60063237,14509.786,0.82693726,0.119024985
1.6385345,8.641679,0.3131137,183.96664,0.7272043,0.18126053,0.93715274,0.37660503,25862.754,0.7888563,0.86221653
1.9059092,15.234402,0.5761699,456.78156,0.4497922,0.90536135,0.43977356,0.67454207,5167.03,0.34984547,0.19190627
2.993471,10.786047,0.15332267,86.00962,0.56097525,0.5449868,0.5367221,0.1486269,13680.861,0.6848001,0.7326762
1.9101993,3.9441347,0.5128661,215.7782,0.4398587,0.6904061,0.6202016,0.112080105,10913.759,0.50999635,0.618942
11.98544,9.1403475,0.25418133,390.06757,0.15325382,0.6807463,0.7794948,0.2701537,2220.5757,0.5486684,0.6375443
4.4353333,8.007663,0.80898327,299.45154,0.65072817,0.53245723,0.46226686,0.12873216,2168.1458,0.5216003,0.308309
11.346762,6.7076054,0.54417574,253.9414,0.40846413,0.1386372,0.730781,0.20026919,13752.272,0.6083854,0.32188
2.2150025,8.098625,0.73990935,243.54443,0.3106255,0.79550064,0.22405389,0.6703716,7589.7866,0.491926,0.7199228
4.70985,8.171681,0.619743,259.96677,0.706003,0.58385706,0.7229793,0.44361022,7660.935,0.55848914,0.58536226
3.512713,3.5569677,0.69360447,322.77573,0.3639656,0.10007782,0.7376892,0.8749196,4307.1284,0.014389485,0.78938025
1.754985,9.971966,0.7845759,453.06863,0.55586547,0.71819735,0.3323125,0.37805808,3166.0703,0.48089176,0.8298506
1.9564496,2.4420905,0.7745357,2000.0,0.5409319,0.702945,0.901051,0.2743876,5578.6313,0.6740872,0.5529983
2.0961854,2.6865165,0.89941025,241.78793,0.634451,0.6040246,0.38372484,0.75035316,6576.305,0.27831805,0.4705492
1.5502888,10.486186,0.70627815,123.46504,0.69652,0.79257554,0.3148351,0.5507502,25392.41,0.4284095,0.9397758
2.6241105,6.094858,0.5665529,1195.6154,0.20869793,0.7553207,0.76963603,0.89571196,19415.338,0.5329767,0.4170314
1.1776263,3.3015876,0.32439342,64.91073,0.3389656,0.31801146,0.7591925,0.2913391,3147.7488,0.92049485,0.6976143
2.213877,1.9424975,0.114562914,337.30402,0.6696859,0.4388247,0.55446637,0.31819123,1937.341,0.64649373,0.22114533
3.397294,7.0182047,0.45105743,336.54602,0.3215483,0.79540896,0.7336991,0.4347979,14591.9375,0.3698009,0.67876995
5.1505203,2.8248527,0.624794,476.70224,0.591507,0.62044704,0.68881387,0.57078195,4150.9126,0.30725837,0.49093497
258.3605,26.434664,0.5481567,260.77057,0.14819771,0.40685764,0.415429,0.2968554,2125.9275,0.4473095,0.7291691
2.550586,16.236416,0.7964451,228.24437,0.50719696,0.7490122,0.6286276,0.9278098,20224.715,0.85408926,0.47176123
2.484441,2.4576468,0.02672962,368.24594,0.5591763,0.40820745,0.93416697,0.10361212,6916.013,0.22881398,0.26626664
2.5208292,9.3792095,0.7959588,649.5174,0.49509647,0.2525898,0.44275105,0.42150956,3576.6555,0.3945033,0.7846129
1.8109319,17.026604,0.41210294,225.79063,0.3921346,0.713429,0.5099108,0.30176243,4602.739,0.59056747,0.7109218
1.4941823,1.6406528,0.39765945,123.34075,0.8185486,0.6436363,0.49074662,0.83284324,17802.916,0.28416276,0.41957977
2.3284929,2.7666087,0.76005566,181.62633,0.24729514,0.68283147,0.44060776,0.19362658,2013.7886,0.5020137,0.5691439
2.2550461,20.491135,0.6604277,198.14378,0.5459058,0.32633817,0.51508224,0.62754506,12801.106,0.062315643,0.49974307
4.2225866,4.3871264,0.5971056,180.51773,0.6380951,0.28032294,0.42757043,0.43535134,13338.757,0.7696398,0.53983164
3.8685453,6.5494924,0.8431429,50.287376,0.37267965,0.6184415,0.22914842,0.72693396,10773.725,0.61862797,0.71391696
6.06463,6.544595,0.43580508,150.28773,0.60459685,0.1246462,0.89012885,0.13389546,10037.479,0.5074353,0.5490182
4.8225904,2.048143,0.21436581,418.34915,0.64238876,0.73345137,0.38840994,0.49349016,2634.7173,0.4433068,0.7318265
1.4364823,2.0661678,0.45307973,77.81963,0.34014386,0.45964098,0.5786568,0.5453905,5776.246,0.4554639,0.4965331
3.4108675,11.219255,0.66696954,677.4174,0.50249827,0.8782559,0.6128252,0.3056941,2574.2668,0.12869544,0.39398107
14.375364,18.771948,0.7648647,170.73592,0.5944434,0.9060131,0.6369726,0.3949765,7037.4043,0.60929936,0.76947653
1.8935703,17.24969,0.315852,217.93362,0.37408233,0.59513426,0.77794135,0.31252432,5328.8623,0.671017,0.5176485
15.457005,19.428288,0.79860634,566.2753,0.6020863,0.5292536,0.30605042,0.4227329,5770.5566,0.91942996,0.25331405
1.4404027,5.3012877,0.77084607,180.88019,0.6607058,0.44545674,0.44907895,0.3696681,3331.1282,0.7314169,0.75992835
