Healthcare_Index_Tier_X_hospitals,Healthcare_Index_Workforce_capacity,Healthcare_Index_Bed_availability_per_capita,Healthcare_Index_Expenditure_per_capita,Immunization_Coverage,Economic_Index_Budget_allocation_per_capita,Economic_Index_Fraction_of_total_budget,Political_Stability_Index
0.41431066,0.50690037,0.5623627,0.30581737,0.30803755,0.4857953,0.6577515,0.43131453
0.40200675,0.51107717,0.45440018,0.2815463,0.25121284,0.46521428,0.7009629,0.3828259
0.30213684,0.4451108,0.5676043,0.32588974,0.31981978,0.5178668,0.5006776,0.42886758
0.27673995,0.43073338,0.49981606,0.38301882,0.44549322,0.6116863,0.45010525,0.47126257
0.24278316,0.4146844,0.5850717,0.391135,0.36684808,0.5495954,0.64525414,0.44811958
0.20185474,0.47426787,0.4530715,0.28955683,0.18799902,0.516326,0.664668,0.4352182
0.17445202,0.52541846,0.43591416,0.348829,0.107558705,0.5157141,0.5764988,0.47307727
0.14788988,0.52429366,0.58574474,0.3382659,0.07800705,0.44988003,0.5293837,0.40253925
0.20021972,0.50672007,0.45237815,0.3404779,0.18929005,0.4032033,0.45163786,0.52955985
0.20236117,0.45959634,0.3301447,0.2927701,0.25607732,0.3015737,0.6001029,0.49133122
0.18344313,0.49343365,0.35775486,0.34282982,0.38404202,0.34096894,0.56726044,0.5637271
0.21405697,0.6388952,0.49860108,0.36579186,0.36352748,0.2920301,0.59239465,0.5660511
0.17475942,0.5783904,0.47022912,0.33894482,0.35076,0.34726748,0.652349,0.4572825
0.26137063,0.5468126,0.46623048,0.37156978,0.471824,0.39815065,0.768279,0.561674
0.3462466,0.47063178,0.4451151,0.40977734,0.4891113,0.463178,0.69957876,0.53312415
0.31969962,0.37854397,0.60816276,0.35375196,0.406043,0.47686195,0.5517681,0.6634329
0.29475644,0.38570648,0.53423816,0.33528078,0.47159564,0.46098447,0.6148443,0.6330367
0.22340259,0.5692705,0.6099923,0.37263888,0.5258008,0.44240743,0.5103805,0.6129926
0.16496032,0.58023906,0.43401775,0.35805106,0.4284934,0.44919115,0.5646184,0.53407645
0.28914016,0.5984356,0.38402754,0.38366273,0.3749582,0.45075402,0.5849316,0.5495646
0.24227089,0.64916795,0.47732192,0.33043903,0.5784312,0.40551218,0.583974,0.66945314
0.2388064,0.6215052,0.41627502,0.267387,0.5720872,0.46614873,0.48353675,0.617453
0.2513075,0.66417474,0.37484095,0.2833927,0.590097,0.5445617,0.5021207,0.553547
0.24508618,0.5918648,0.41724673,0.27131295,0.47139025,0.41427597,0.48551115,0.42128366
0.3125512,0.6250729,0.3808548,0.28094134,0.52255464,0.38817772,0.61846906,0.372998
0.23254716,0.6369921,0.41766182,0.31141976,0.44537637,0.46574065,0.4963197,0.26342595
0.35304922,0.62392336,0.44956306,0.27408853,0.5081012,0.4995914,0.5441518,0.331738
0.41230673,0.6124836,0.45104513,0.27085352,0.44595814,0.4734373,0.5402445,0.387465
0.33475074,0.5331297,0.37952065,0.25923404,0.38141376,0.46176705,0.53135866,0.520356
0.29636043,0.58739084,0.37189835,0.2923504,0.3031882,0.41962835,0.5591333,0.38994688
0.38812318,0.52095556,0.50789547,0.24341747,0.19868046,0.4901815,0.45570225,0.45192945
0.3221438,0.56277376,0.60539937,0.29158416,0.18914104,0.40054286,0.2616803,0.30127192
0.32850146,0.5642078,0.38294792,0.3664148,0.24894744,0.46157762,0.43177366,0.3346973
0.3287439,0.668878,0.4511836,0.33790818,0.23220077,0.6011107,0.3999344,0.43292168
0.35044584,0.6076309,0.3338393,0.23895855,0.13381779,0.53846514,0.49809667,0.28248447
0.2931724,0.5648513,0.4430923,0.29101345,0.20376357,0.4952687,0.46605077,0.3480467
0.3329643,0.4715124,0.41256312,0.34855157,0.34849107,0.5752849,0.6444895,0.4570306
0.36884403,0.42099562,0.5460085,0.25108057,0.3706833,0.52272964,0.55901325,0.4994368
0.41843808,0.5313089,0.6796258,0.2828652,0.33112174,0.5861313,0.63723385,0.5823959
0.36411825,0.4120962,0.62004834,0.31674296,0.48483843,0.53638154,0.6834293,0.56676215
0.35165516,0.45392853,0.517191,0.34245518,0.3603208,0.5847937,0.73183846,0.48941153
0.35015482,0.41146109,0.65916514,0.33465728,0.35770187,0.603733,0.74734396,0.44257793
0.3209648,0.49308825,0.64844,0.29404545,0.3101187,0.5111338,0.58933586,0.47259408
0.3205916,0.519942,0.5456824,0.3137498,0.34658387,0.5278314,0.5571885,0.3843182
0.34047872,0.47390595,0.5783852,0.33488828,0.34094086,0.3953014,0.5059726,0.33673668
0.38135472,0.45133877,0.42203832,0.29703957,0.19653901,0.4363954,0.37025133,0.3374784
0.37870178,0.47438163,0.46823522,0.14365225,0.25587294,0.42716342,0.5393833,0.36936724
0.35668683,0.5591543,0.34372336,0.19656749,0.40060467,0.45031622,0.5173246,0.417819
0.38749772,0.50017506,0.52488863,0.121909134,0.32132956,0.4935973,0.41936788,0.46984494
0.39962307,0.48534727,0.56149423,0.24473962,0.40639868,0.5318352,0.5176153,0.5420802
0.48614216,0.48684308,0.48449826,0.24502814,0.30205956,0.5233109,0.4084744,0.4749552
0.4279341,0.46715292,0.43588528,0.2876223,0.25523776,0.56517535,0.4711009,0.49307936
0.40440634,0.4911077,0.25428098,0.31953645,0.32476062,0.5753878,0.4765391,0.41527072
0.34851456,0.5633117,0.38942575,0.32061398,0.17090103,0.67119616,0.4649918,0.45852038
0.36364067,0.50959134,0.42823797,0.33593485,0.22942089,0.51792943,0.675931,0.40142453
0.42346928,0.5394564,0.40448293,0.4426592,0.26210046,0.60293674,0.5826531,0.5246324
0.38753742,0.34523624,0.39451385,0.49625593,0.20666075,0.5740634,0.49588865,0.47240242
0.43856806,0.4599562,0.4617908,0.44943732,0.38836855,0.61362475,0.4666297,0.42186046
0.44735533,0.4845957,0.43153712,0.35656485,0.2179219,0.56565434,0.54603994,0.47569826
0.41863632,0.4123234,0.4962026,0.4525762,0.27047545,0.5792145,0.46771914,0.50980765
0.40709174,0.41907546,0.71671945,0.38645005,0.14626472,0.5414193,0.45764273,0.60650903
0.34583446,0.510794,0.66344583,0.42453614,0.1593203,0.5559211,0.58584845,0.5822246
0.24976018,0.45483547,0.5381658,0.39859295,0.28704655,0.55391014,0.33830357,0.6214913
0.2870615,0.43876886,0.43796876,0.3812088,0.3389151,0.5343994,0.37999326,0.57367164
0.2906266,0.49583146,0.55720174,0.39859325,0.28590283,0.57296526,0.49379566,0.40497756
0.31972033,0.40943462,0.50569755,0.33869264,0.20049486,0.53499377,0.4642102,0.4685555
0.31031454,0.46246082,0.5037077,0.3470277,0.2744314,0.5748888,0.5334463,0.33311158
0.24873643,0.35477751,0.48934296,0.319784,0.25046918,0.6339669,0.55907106,0.2224553
0.2141558,0.43843472,0.44050723,0.3512299,0.24933007,0.5623425,0.59566873,0.32872763
0.2209336,0.47069293,0.36026886,0.3134759,0.2509385,0.56809163,0.58302,0.292678
0.2748536,0.60102946,0.3052339,0.31047282,0.3631311,0.5434093,0.5004032,0.34519336
0.2254768,0.57118696,0.5080767,0.35301745,0.3546252,0.5599729,0.40464532,0.3603633
0.25032765,0.44478607,0.4846101,0.2626826,0.35762122,0.6225934,0.57862926,0.45831898
0.19712996,0.6348722,0.48590478,0.2773135,0.30087513,0.65314656,0.7079591,0.4550595
0.2680114,0.5543753,0.60495037,0.3299439,0.35790235,0.57848865,0.637558,0.54187346
0.23740882,0.48113897,0.54131114,0.40005115,0.23198369,0.49881372,0.56822973,0.46822014
0.27095857,0.43352926,0.5384351,0.33954632,0.21506286,0.47498938,0.58956873,0.4021494
0.28342536,0.41425076,0.5344073,0.32761237,0.21774358,0.5559078,0.5773383,0.3525939
0.21102768,0.47163433,0.45336878,0.33950785,0.23851597,0.525618,0.69513106,0.46226287
0.2734819,0.51376784,0.5061063,0.3398396,0.23189522,0.61252207,0.59044737,0.5240256
0.36460552,0.5699151,0.49265268,0.3553738,0.27134392,0.66060615,0.64015263,0.69672656
0.28977296,0.62428397,0.5365845,0.3310886,0.26142693,0.6350465,0.62578976,0.45515335
0.27936345,0.60490656,0.37931046,0.32815796,0.29748586,0.587884,0.61544436,0.5203874
0.34543702,0.58887756,0.5553744,0.25787765,0.41498762,0.59345984,0.65243375,0.42851284
0.43921137,0.5003135,0.5169903,0.31675798,0.3431495,0.5965535,0.6971732,0.48321322
0.40157363,0.4674516,0.4985945,0.38399982,0.34719637,0.6306083,0.7570965,0.52858406
0.43996552,0.4516347,0.6118789,0.3656221,0.30215728,0.5725763,0.69999075,0.57219124
0.42225176,0.5000167,0.6613496,0.3647096,0.2117642,0.5283133,0.54098666,0.51927894
0.39953908,0.5342181,0.55660045,0.34002596,0.29098326,0.49670616,0.4354509,0.57089037
0.32208273,0.42437822,0.63074225,0.32094693,0.2359931,0.50258625,0.68174803,0.50501084
0.32212588,0.45012498,0.6387767,0.32521632,0.28191826,0.57860565,0.50742817,0.57214475
0.31083483,0.4879791,0.74809587,0.35870755,0.23196095,0.54460746,0.5271542,0.45693845
0.28602874,0.44357538,0.75502574,0.38692507,0.46528968,0.5249318,0.61504126,0.5422007
0.2624109,0.4587305,0.84502745,0.32504997,0.35054255,0.5356487,0.54527986,0.7105859
0.28744566,0.48104686,0.7379362,0.25826296,0.3506891,0.55201834,0.56003153,0.5589153
0.25360996,0.44749779,0.7562653,0.19464968,0.30334792,0.48872185,0.7217569,0.48880622
0.2478433,0.32026103,0.4766389,0.29190335,0.22636138,0.39826483,0.71696585,0.52975535
0.18543051,0.34998056,0.47255802,0.29272127,0.32999325,0.37208825,0.604653,0.52542084
0.19366112,0.42637166,0.5526195,0.32043323,0.28484136,0.4379202,0.5917083,0.49175218
0.2480515,0.40672782,0.4994295,0.33615637,0.5598011,0.41982192,0.41103047,0.4364818
0.33712086,0.5224493,0.5002794,0.3386893,0.50843364,0.388582,0.27432954,0.44935423
0.26103985,0.5262274,0.5821623,0.24183008,0.5440082,0.50854135,0.31771818,0.4676394
0.23491772,0.5360184,0.48630098,0.21606176,0.5189916,0.57110035,0.39358747,0.5334923
0.25938442,0.5152094,0.4494694,0.22911356,0.46327645,0.47720182,0.41061902,0.5951753
0.29629883,0.5065967,0.35301626,0.2516112,0.43464032,0.46446222,0.36806905,0.40730786
0.27659672,0.53419405,0.49658358,0.23578547,0.39913368,0.44947684,0.55409366,0.39127693
0.285624,0.503898,0.46293098,0.29141083,0.30613527,0.48900855,0.67102987,0.54936194
0.30623102,0.60873735,0.8058623,0.38807684,0.26511317,0.5036198,0.70590746,0.59341145
0.2593744,0.53648704,0.621078,0.36089534,0.28608054,0.5212133,0.61981905,0.65788543
0.36094472,0.56928104,0.70557344,0.40389395,0.4188742,0.45533097,0.58736056,0.5438534
0.28048414,0.6050908,0.49263132,0.3545449,0.23089047,0.508821,0.69638604,0.61245894
0.22278748,0.67691374,0.65169895,0.45383924,0.1541509,0.41847736,0.65810615,0.66988564
0.21752754,0.7342097,0.6110398,0.36036175,0.14747721,0.5552423,0.6352928,0.5657702
0.19900653,0.57892776,0.6113636,0.3729776,0.08713854,0.5384914,0.6472562,0.52881575
0.29381818,0.6062417,0.6144961,0.33146676,0.20661162,0.5314545,0.55369896,0.39512554
0.24148461,0.66841686,0.44158763,0.25697574,0.22013801,0.41413873,0.6579563,0.49922708
0.2601796,0.6637676,0.48630378,0.23927614,0.30752772,0.37654948,0.571313,0.3746165
0.2049972,0.5202625,0.571503,0.33854717,0.17237526,0.5069286,0.60396844,0.3410938
0.15675402,0.54104024,0.48563373,0.34607902,0.32598725,0.4801533,0.55584806,0.54783213
0.29031208,0.49634448,0.5405936,0.30261117,0.3167185,0.5179957,0.6020571,0.44304293
0.37760597,0.5282936,0.5731878,0.31339678,0.45600837,0.46557757,0.53071856,0.5953303
0.308953,0.5306713,0.44497666,0.37312418,0.36788946,0.505352,0.48018432,0.49433535
0.38513494,0.5508462,0.5906716,0.3612436,0.39939448,0.45692372,0.53382623,0.39664572
0.3216289,0.48586875,0.4107436,0.3218303,0.39528632,0.521804,0.5097813,0.474133
0.30438617,0.46612462,0.6237961,0.28841358,0.3933818,0.50156075,0.5662445,0.43105587
0.38379833,0.4510806,0.76154536,0.34856296,0.3070527,0.48087466,0.48342946,0.49247068
0.3487366,0.5282678,0.6981669,0.33149993,0.28729385,0.55803984,0.5135241,0.4198616
0.35399255,0.5474172,0.47411633,0.33319947,0.4583398,0.56747067,0.49956554,0.31482378
0.33074105,0.5922723,0.3501918,0.40584975,0.4544382,0.54880124,0.52710587,0.42738277
0.3405866,0.64584225,0.3983684,0.39170885,0.32409024,0.52127075,0.50716406,0.46596575
0.3605184,0.5432621,0.38712078,0.33391383,0.37342513,0.44054234,0.49706477,0.48877096
0.3323915,0.5486618,0.48428652,0.30263847,0.3727441,0.49596503,0.57872766,0.5220387
0.3774242,0.63377607,0.55884194,0.39602777,0.4997785,0.57060915,0.6011291,0.5725558
0.44197643,0.70571494,0.40284982,0.3202896,0.42250228,0.6206608,0.47283208,0.5530753
0.35598975,0.72269875,0.5750948,0.375135,0.42700532,0.55396575,0.61874217,0.505868
0.3757208,0.6897677,0.60353595,0.38514805,0.38669223,0.50643355,0.651443,0.6084134
0.31149435,0.5314447,0.56235373,0.2969528,0.42771238,0.49023968,0.5949767,0.5004432
0.33560717,0.5183777,0.43463442,0.3149601,0.37330076,0.47125784,0.5087012,0.5130796
0.30433685,0.55852664,0.38373172,0.3483036,0.3538029,0.36525053,0.44676802,0.56827676
0.43266803,0.50027734,0.41460124,0.3905916,0.3398792,0.3037855,0.5689119,0.55380183
0.4423179,0.46553612,0.50617856,0.35495347,0.35016668,0.3585689,0.672577,0.41296986
0.4523108,0.35741132,0.3601902,0.26278344,0.45495152,0.42308146,0.5759142,0.41333973
0.44748884,0.35905662,0.3830282,0.2410143,0.45197168,0.44718832,0.5681044,0.43179744
0.36764422,0.39494294,0.36767885,0.2617821,0.574064,0.4249981,0.6038307,0.4331222
0.29980692,0.48390925,0.49705443,0.27424774,0.47538024,0.44453394,0.470186,0.44581866
0.29913226,0.37466916,0.5134269,0.32014078,0.4726868,0.40124947,0.5130771,0.38912755
0.34510267,0.4858917,0.41325918,0.31699967,0.5053709,0.424972,0.46621162,0.39496905
0.27851993,0.47574714,0.34789634,0.29866764,0.5429375,0.4369487,0.40497825,0.3708869
0.27137858,0.46071237,0.4715914,0.22614725,0.4340472,0.46401995,0.44018692,0.3450523
0.2531943,0.40565163,0.41437906,0.27889282,0.48577422,0.55894214,0.5868648,0.34952754
0.17458837,0.41898865,0.30355328,0.25503576,0.43392223,0.63239336,0.6084667,0.3737553
0.20790528,0.49697363,0.3091139,0.22320974,0.37130865,0.5353666,0.5993076,0.26272053
0.19558938,0.5115765,0.36746016,0.29140595,0.33317903,0.46829385,0.57554024,0.28138274
0.21766771,0.47615483,0.41045782,0.27886337,0.24673545,0.44993487,0.46005207,0.45044369
0.17021866,0.5170519,0.3345032,0.2761523,0.3966188,0.4897669,0.501934,0.3833684
0.26995575,0.57370526,0.50277555,0.23434623,0.32493642,0.49457625,0.63383335,0.40035924
0.27663144,0.52827805,0.41533834,0.30428573,0.33470476,0.53856874,0.5734048,0.5145406
0.3262921,0.42083085,0.43340585,0.31098798,0.27843475,0.62139964,0.63427,0.3386348
0.28311333,0.4174579,0.38522506,0.28838107,0.34720486,0.4883986,0.621587,0.40031007
0.28541386,0.4519177,0.37303776,0.21314657,0.35409218,0.60368717,0.79077315,0.57245326
0.20353821,0.49387243,0.59313023,0.21609296,0.31469226,0.58373696,0.65935475,0.5239348
0.24550542,0.55145925,0.7150981,0.28981352,0.339603,0.5810395,0.5730454,0.46462515
0.27160344,0.49836567,0.5082746,0.23712112,0.35076788,0.54838145,0.4394644,0.65310687
0.23439762,0.35562062,0.5116395,0.26670128,0.32511264,0.5517949,0.48780125,0.52937233
0.2595225,0.50536925,0.47029382,0.2606036,0.17565644,0.5110475,0.47994536,0.583369
0.30421478,0.5211286,0.5139647,0.18829134,0.30110598,0.53408927,0.48649377,0.54413825
0.28303167,0.5019146,0.4837737,0.06505266,0.22368959,0.44157588,0.60915804,0.48017034
0.29784915,0.5494425,0.40524083,0.04154326,0.22360532,0.52181935,0.58655363,0.43547624
0.3712009,0.5671225,0.3841207,0.08889415,0.309397,0.53993034,0.5809254,0.4646837
0.3251493,0.5569349,0.50174916,0.16183153,0.21973021,0.49800032,0.52764773,0.46228194
0.30881286,0.5260943,0.4523947,0.223813,0.2728581,0.5237467,0.4985738,0.4147003
0.39207038,0.4423296,0.5700142,0.1485945,0.20858997,0.4552219,0.5430313,0.49735746
0.5507144,0.55126256,0.4718226,0.19255634,0.22386703,0.5559959,0.6364075,0.56467575
0.50179267,0.45014638,0.5246608,0.24223986,0.0938749,0.5524435,0.67763376,0.4894902
0.41068548,0.43120885,0.47081378,0.31857243,0.24518746,0.5808383,0.6041914,0.35499358
0.34398165,0.3813688,0.6561204,0.30977175,0.36935827,0.58773506,0.56989175,0.41144112
0.3277696,0.438934,0.61707413,0.22326583,0.5017491,0.5469812,0.56521225,0.4605016
0.3115687,0.5815724,0.69511116,0.24055308,0.4600081,0.50155556,0.47850484,0.5271035
0.29954255,0.52779704,0.6238134,0.36278898,0.4241647,0.5245447,0.41075295,0.5797008
0.342521,0.4903393,0.40620947,0.26295626,0.27970344,0.586621,0.45064768,0.50656414
0.34599167,0.5044963,0.5730674,0.2546008,0.2567678,0.5858954,0.5020214,0.44181293
0.29840198,0.5089902,0.63400686,0.3137924,0.38599676,0.5364206,0.58172405,0.46392822
0.31695807,0.44200385,0.5614808,0.32220554,0.41425064,0.42477965,0.67489135,0.4528017
0.30138963,0.42694032,0.52140176,0.27571556,0.41225076,0.44867158,0.64568913,0.47212738
0.23822051,0.50043213,0.66065013,0.35327363,0.33279186,0.32547045,0.7959645,0.48801962
0.19002491,0.49792176,0.8503739,0.3700254,0.23902899,0.3535679,0.8025755,0.4600593
0.23177682,0.6334237,0.5823074,0.39703524,0.2283499,0.50618935,0.70900804,0.398494
0.2905696,0.4796595,0.5877624,0.40791073,0.25428417,0.54256195,0.60413915,0.2885679
0.26202077,0.45310783,0.55942774,0.4155758,0.27181715,0.50399107,0.572032,0.3508481
0.2418513,0.5323371,0.3735919,0.35557097,0.42555583,0.5018635,0.5481256,0.44297063
0.29599196,0.5745781,0.5518482,0.35907105,0.49977928,0.43086883,0.5691898,0.29703182
0.3289262,0.5201033,0.73607314,0.4103713,0.5193197,0.3484287,0.6293702,0.3314048
0.3608654,0.4296948,0.58859533,0.41547188,0.48094967,0.40895435,0.65800273,0.4578835
0.26483172,0.5425184,0.5160555,0.41817963,0.47227168,0.47068515,0.64975995,0.41338313
0.27992296,0.54241204,0.45926264,0.4473068,0.4802367,0.5389958,0.6544356,0.37544632
0.2583807,0.57458013,0.62439334,0.4769529,0.44059506,0.5072934,0.5102147,0.4713484
0.14585288,0.5057813,0.51469713,0.5148479,0.27038962,0.4713857,0.47432452,0.46205026
0.17982115,0.5018567,0.6486933,0.52858835,0.1858975,0.46746522,0.607503,0.48606226
0.24005008,0.51781136,0.60384923,0.4570133,0.22715165,0.45494878,0.6294026,0.5534662
0.28407726,0.4477206,0.6105051,0.40697613,0.167396,0.46872768,0.56467324,0.5671465
0.3312917,0.46903548,0.55180913,0.36825854,0.2746688,0.38528892,0.62811935,0.61609066
0.34693468,0.52598196,0.4246119,0.23929083,0.12660967,0.30582637,0.6311808,0.5212446
0.28630787,0.49385622,0.37055713,0.23709705,0.20620196,0.21948025,0.5908816,0.48983237
0.20446776,0.3934471,0.22817656,0.29103428,0.32060283,0.29423422,0.4738952,0.5284836
0.29235184,0.40308574,0.47145832,0.3570692,0.2859365,0.2665339,0.564897,0.6333905
0.33263478,0.482198,0.5511587,0.31639504,0.18761916,0.45293728,0.5486915,0.6550584
0.33169827,0.51252323,0.43843082,0.2607336,0.23815505,0.5587739,0.53199685,0.6635594
0.33270386,0.4438829,0.51602554,0.26315224,0.40750992,0.5588044,0.6265744,0.5729238
0.331828,0.5163587,0.61889184,0.20522246,0.38777834,0.57694733,0.515342,0.6993866
0.2839938,0.5465027,0.56362575,0.20782097,0.5146648,0.5639921,0.5670459,0.62981504
0.32832843,0.5321491,0.6247755,0.21205963,0.5005942,0.50472236,0.5061006,0.5279713
0.2085776,0.48144543,0.76655746,0.27838463,0.3050835,0.52048284,0.6066945,0.5910245
0.15056664,0.61924976,0.79564494,0.31404573,0.3038674,0.50865966,0.6489095,0.676751
0.23882292,0.46905255,0.5883187,0.29318187,0.46693188,0.4877097,0.6928641,0.56892663
0.27554893,0.36105624,0.3810746,0.35299575,0.27325773,0.45619017,0.6282895,0.56526047
0.20072122,0.42712218,0.54982096,0.3001727,0.4210881,0.4220459,0.5640044,0.4985875
0.14953935,0.48201272,0.5890079,0.3443328,0.33384094,0.41308314,0.616173,0.52123076
0.15315664,0.48375884,0.56251824,0.32825947,0.40810728,0.39043534,0.49191195,0.49976313
0.25339052,0.46130297,0.54471207,0.3552442,0.50385284,0.38755235,0.32171518,0.60789466
0.20300108,0.41771486,0.669583,0.2868111,0.3823882,0.376562,0.54695266,0.49605772
0.17754428,0.5126259,0.52212054,0.22989887,0.3965588,0.4644319,0.5508141,0.5554332
0.27617764,0.48186064,0.49326912,0.20559435,0.32713768,0.5598546,0.49169052,0.6043567
0.31041795,0.46067956,0.44500607,0.23220171,0.33348373,0.600821,0.41134465,0.5107875
0.2613051,0.4744442,0.3538078,0.2669866,0.43215996,0.66973466,0.4203851,0.5496408
0.31430122,0.41349456,0.4713361,0.30598032,0.522441,0.6464075,0.5104188,0.5726109
0.25232214,0.42337734,0.4688561,0.27776098,0.42967674,0.5978418,0.506827,0.6511778
0.31582695,0.5013117,0.6554023,0.36440384,0.32542846,0.54784364,0.47805908,0.60412943
0.31120273,0.57061005,0.40083727,0.37204123,0.2826987,0.58128667,0.55464715,0.62971264
0.293307,0.5842447,0.41898155,0.35144284,0.23799723,0.514902,0.548508,0.6407621
0.27521586,0.507774,0.49626482,0.37060753,0.4023726,0.46033138,0.5371875,0.7115007
0.29481915,0.54182667,0.4311428,0.35085893,0.24504815,0.5281776,0.5694559,0.8288722
0.2426202,0.6244868,0.5516243,0.2901945,0.22134499,0.4169969,0.5645416,0.74525815
0.3249833,0.496459,0.4481209,0.27053833,0.22592576,0.5026977,0.5982121,0.6658162
0.32453296,0.66905534,0.39074382,0.2898542,0.23259166,0.5011148,0.6426742,0.5979904
0.24653077,0.6939685,0.37246475,0.27213424,0.27930325,0.43257937,0.62009573,0.54200935
0.2738863,0.6125947,0.36186552,0.26770794,0.3636334,0.5076889,0.63554126,0.52482027
0.2762731,0.632976,0.36431953,0.22135451,0.23256089,0.46339196,0.58188075,0.39729312
0.29759234,0.62913424,0.29970866,0.22076432,0.21794507,0.54907674,0.5874645,0.5199975
0.2954728,0.5917996,0.32494044,0.26250848,0.20088318,0.57192075,0.63492996,0.58426726
0.28420758,0.5999278,0.22873953,0.22138509,0.23612274,0.4533617,0.7009131,0.4755141
0.26620075,0.669199,0.33667204,0.30059934,0.28462157,0.48274937,0.6077583,0.46288982
0.20676988,0.56492543,0.41496447,0.30652925,0.2817172,0.5027244,0.6400793,0.5124243
